Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К1
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,0,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К3
1,1,1,1,1,1,1,1,None,None
2,1,1,1,1,1,1,1,None,None
3,1,1,1,1,1,1,None,None,None
4,1,1,1,1,1,1,1,None,None
5,0,0,1,1,None,None,None,None,None
6,1,1,1,1,1,1,1,None,None
7,1,1,1,1,1,1,1,None,None
8,None,None,None,None,None,None,None,None,None
9,1,1,1,1,1,1,1,None,None
10,None,None,None,None,0,0,0,None,None
11,1,1,1,1,1,1,1,None,None
12,1,1,1,1,1,1,1,None,None
13,1,1,1,1,1,1,0,None,None
14,1,1,1,1,1,0,1,None,None
15,1,1,1,1,1,1,1,None,None
16,1,1,1,1,1,1,1,None,None
17,1,1,1,1,1,1,1,None,None
18,1,1,1,1,1,1,1,None,None
19,1,1,1,1,1,1,1,None,1
20,1,1,1,1,1,1,1,None,None
21,1,1,1,1,1,1,1,None,None
22,1,1,1,1,1,1,1,None,None
23,1,1,1,1,1,1,1,None,None
24,1,1,1,1,1,1,1,None,1
25,1,1,1,1,1,1,1,None,None
26,1,1,1,1,1,1,1,None,None
27,None,None,None,None,None,None,None,None,None
28,1,1,1,1,1,1,1,None,None
29,1,1,1,1,1,1,1,None,None
30,None,None,None,None,None,None,None,None,None
31,None,None,None,None,None,None,None,None,None
32,None,None,None,None,None,None,None,None,None
33,None,None,None,None,None,None,None,None,None
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,None,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К4
1,None,None,None,None,None,None,None,None,None
2,1,1,1,1,1,1,1,None,None
3,1,1,1,1,1,1,1,None,None
4,0,1,1,1,1,0,1,None,None
5,1,1,1,1,0,None,None,None,None
6,1,1,1,1,1,1,1,None,None
7,None,None,None,None,None,None,None,None,None
8,1,1,1,1,1,0,1,None,None
9,None,None,None,None,None,None,None,None,None
10,1,1,1,1,None,None,None,None,None
11,1,1,1,1,1,1,1,None,None
12,1,1,1,1,1,1,1,None,1
13,1,1,1,1,None,None,None,None,None
14,1,1,1,1,1,0,1,None,None
15,None,None,None,None,None,None,None,None,None
16,None,None,None,None,None,None,None,None,None
17,1,1,1,1,1,1,1,None,None
18,1,1,1,1,1,1,1,None,None
19,1,1,1,1,None,None,None,None,None
20,1,1,1,1,1,0,1,None,None
21,1,1,1,1,1,1,1,None,1
22,None,None,None,None,None,None,None,None,None
23,1,1,1,1,1,1,1,None,None
24,1,1,1,1,1,1,1,1,1
25,1,1,1,1,None,None,None,None,None
26,1,1,1,1,1,1,1,None,1
27,1,1,1,1,1,1,1,1,1
28,None,None,None,None,None,None,None,None,None
29,None,None,None,None,None,None,None,None,None
30,None,None,None,None,None,None,None,None,None
31,None,None,None,None,None,None,None,None,None
32,None,None,None,None,None,None,None,None,None
33,None,None,None,None,None,None,None,None,None
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,None,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К5
1,1,1,1,1,None,None,None,None,None
2,None,None,None,None,None,None,None,None,None
3,1,1,1,1,1,None,None,None,None
4,1,0,1,1,1,None,None,None,None
5,1,0,None,None,1,0,None,None,None
6,None,None,None,None,None,None,None,None,None
7,1,1,1,1,1,1,0,None,None
8,None,None,None,None,None,None,None,None,None
9,1,1,1,1,1,0,0,None,None
10,1,1,1,1,1,1,1,None,None
11,None,None,None,None,None,None,None,None,None
12,None,None,None,None,None,None,None,None,None
13,1,1,1,1,1,None,None,None,None
14,1,1,1,1,None,None,None,None,None
15,1,1,1,1,0,None,None,None,None
16,1,1,1,1,None,None,None,None,None
17,1,1,1,1,None,None,None,None,None
18,None,None,None,None,None,None,None,None,None
19,1,1,1,1,1,None,None,None,None
20,1,1,1,1,1,1,0,None,None
21,None,None,None,None,None,None,None,None,None
22,None,None,None,None,None,None,None,None,None
23,None,None,None,None,None,None,None,None,None
24,1,1,0,1,None,None,None,None,None
25,1,1,1,1,None,None,None,None,None
26,None,None,None,None,None,None,None,None,None
27,1,1,1,1,1,1,1,None,None
28,None,None,None,None,None,None,None,None,None
29,None,None,None,None,None,None,None,None,None
30,None,None,None,None,None,None,None,None,None
31,None,None,None,None,None,None,None,None,None
32,None,None,None,None,None,None,None,None,None
33,None,None,None,None,None,None,None,None,None
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,None,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К6
1,1,1,1,1,1,1,None,None,None
2,1,1,1,1,1,1,1,None,None
3,1,1,1,1,1,1,1,1,1
4,None,None,None,None,None,None,None,None,None
5,1,1,1,1,None,None,None,None,None
6,1,1,1,1,1,1,1,None,None
7,1,1,1,1,1,1,1,1,1
8,1,1,1,1,None,None,None,None,None
9,None,None,None,None,None,None,None,None,None
10,1,1,1,1,1,1,1,1,None
11,1,1,1,1,1,1,1,None,0
12,1,1,1,1,None,None,None,None,None
13,1,1,1,1,1,1,1,None,None
14,1,1,1,1,1,1,1,None,None
15,1,1,1,1,1,1,1,None,None
16,1,1,1,1,1,1,1,1,1
17,1,1,1,1,1,None,None,None,None
18,1,1,1,1,0,1,0,None,None
19,1,1,1,1,1,1,1,1,1
20,1,1,1,1,None,None,None,None,None
21,1,1,1,1,1,1,1,1,None
22,1,1,1,1,1,1,1,1,None
23,1,1,1,1,1,1,1,None,1
24,1,1,1,1,1,1,1,None,None
25,1,1,1,1,1,1,1,1,1
26,1,1,1,1,1,1,1,1,1
27,1,1,1,1,1,1,1,None,1
28,1,1,1,1,0,None,None,None,None
29,1,1,1,1,None,None,None,None,None
30,None,None,None,None,None,None,None,None,None
31,None,None,None,None,None,None,None,None,None
32,None,None,None,None,None,None,None,None,None
33,None,None,None,None,None,None,None,None,None
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,None,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К7
1,1,1,1,1,1,1,1,1,1
2,None,None,None,None,None,None,None,None,None
3,1,0,None,1,None,None,None,None,None
4,1,1,1,1,0,1,0,None,None
5,1,1,1,1,1,1,1,None,1
6,None,None,None,None,None,None,None,None,None
7,None,None,None,None,None,None,None,None,None
8,1,1,1,1,1,1,1,None,None
9,1,1,1,1,1,1,1,None,None
10,1,1,1,1,1,1,0,None,None
11,1,1,1,1,1,1,1,1,1
12,None,None,None,None,None,None,None,None,None
13,1,1,1,1,1,1,0,None,None
14,1,1,1,1,1,1,1,1,1
15,1,1,1,1,1,0,0,None,None
16,1,1,1,1,1,1,None,None,None
17,1,1,1,1,1,1,1,None,None
18,None,None,None,None,None,None,None,None,None
19,1,1,1,1,1,1,1,None,None
20,1,1,1,1,1,1,None,None,None
21,None,None,None,None,None,None,None,None,None
22,None,None,None,None,None,None,None,None,None
23,1,1,1,1,1,1,1,None,None
24,1,0,1,1,None,None,None,None,None
25,1,1,1,1,None,None,None,None,None
26,1,1,1,1,1,1,None,None,None
27,1,1,1,1,None,None,None,None,None
28,1,1,1,1,1,1,1,1,1
29,1,1,1,1,None,None,None,None,None
30,1,1,1,1,1,1,1,None,None
31,None,None,None,None,None,None,None,None,None
32,None,None,None,None,None,None,None,None,None
33,None,None,None,None,None,None,None,None,None
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,None,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К8
1,1,1,1,1,None,None,None,None,None
2,None,None,None,None,None,None,None,None,None
3,1,1,1,1,1,1,None,None,None
4,1,1,1,1,1,1,None,None,None
5,1,1,1,1,1,1,1,None,None
6,1,1,1,1,1,1,None,None,None
7,1,1,1,1,1,1,1,1,1
8,None,None,None,None,None,None,None,None,None
9,None,None,None,None,None,None,None,None,None
10,1,1,1,1,0,1,None,None,None
11,None,None,None,None,None,None,None,None,None
12,1,1,1,1,1,1,1,None,None
13,1,0,1,1,None,None,None,None,None
14,1,1,1,1,1,1,None,None,None
15,None,None,None,None,None,None,None,None,None
16,None,None,None,None,None,None,None,None,None
17,1,1,0,1,None,None,None,None,None
18,1,1,1,1,1,1,1,1,1
19,None,0,1,None,None,None,None,None,None
20,1,1,1,1,1,1,1,None,None
21,1,1,0,1,None,None,None,None,None
22,None,None,None,None,None,None,None,None,None
23,0,0,0,1,None,None,None,None,None
24,1,1,1,1,1,1,None,None,None
25,None,None,None,None,None,None,None,None,None
26,1,1,1,1,1,1,0,None,None
27,1,1,1,1,1,1,None,None,None
28,None,None,None,None,None,None,None,None,None
29,1,1,1,1,1,1,1,None,1
30,1,1,1,1,1,1,1,None,None
31,None,None,None,None,None,None,None,None,None
32,None,None,None,None,None,None,None,None,None
33,None,None,None,None,None,None,None,None,None
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,None,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К9
1,None,None,None,None,None,None,None,None,None
2,1,1,1,1,None,0,None,None,None
3,1,1,1,1,1,1,1,None,None
4,None,None,None,None,None,None,None,None,None
5,None,None,None,None,None,None,None,None,None
6,None,None,None,None,None,None,None,None,None
7,None,None,None,None,None,None,None,None,None
8,1,1,1,1,None,None,None,None,None
9,1,1,1,1,1,1,1,None,1
10,1,1,1,1,1,1,None,None,None
11,None,None,None,None,None,None,None,None,None
12,1,1,1,1,1,1,0,None,None
13,None,None,None,None,None,None,None,None,None
14,1,1,1,1,1,1,1,None,None
15,None,None,None,None,None,None,None,None,None
16,1,1,1,1,None,None,None,None,None
17,1,1,1,1,1,0,0,None,None
18,None,None,None,None,None,None,None,None,None
19,None,None,None,None,None,None,None,None,None
20,None,None,None,None,None,None,None,None,None
21,None,None,None,None,None,None,None,None,None
22,None,None,None,None,None,None,None,None,None
23,None,None,None,None,None,None,None,None,None
24,None,None,None,None,None,None,None,None,None
25,None,None,None,None,None,None,None,None,None
26,None,None,None,None,None,None,None,None,None
27,None,None,None,None,None,None,None,None,None
28,0,0,0,0,None,None,None,None,None
29,1,1,1,1,1,1,1,None,None
30,None,None,None,None,None,None,None,None,None
31,None,None,None,None,None,None,None,None,None
32,None,None,None,None,None,None,None,None,None
33,None,None,None,None,None,None,None,None,None
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,None,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К10
1,1,1,1,1,1,1,1,None,None
2,1,1,1,1,1,1,1,None,None
3,1,1,1,1,1,1,1,None,None
4,1,1,1,1,1,1,1,None,None
5,1,1,1,1,0,0,0,None,None
6,1,1,1,1,None,None,None,None,None
7,1,1,1,1,1,1,1,None,None
8,1,1,1,1,1,1,1,None,0
9,1,1,1,1,1,1,1,None,None
10,1,1,1,1,1,1,1,None,None
11,1,1,1,1,1,1,1,None,1
12,1,1,1,1,1,1,1,None,1
13,1,1,1,1,1,1,0,None,None
14,1,1,1,1,1,1,1,None,None
15,1,1,1,1,1,1,1,None,None
16,1,1,1,1,None,None,None,None,None
17,1,1,1,1,1,1,0,None,None
18,1,1,1,1,1,1,1,None,None
19,1,1,1,1,1,1,1,None,1
20,1,1,1,1,1,1,1,None,None
21,1,1,1,1,1,1,1,None,None
22,1,1,1,1,1,1,1,None,None
23,1,1,1,1,1,1,1,None,None
24,1,1,1,1,1,1,1,None,None
25,1,1,1,1,1,1,1,None,1
26,1,1,1,1,1,1,1,None,0
27,1,1,1,1,1,1,1,None,None
28,None,None,None,None,None,None,None,None,None
29,None,None,None,None,None,None,None,None,None
30,None,None,None,None,None,None,None,None,None
31,1,1,1,1,1,1,1,None,None
32,None,None,None,None,None,None,None,None,None
33,None,None,None,None,None,None,None,None,None
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,None,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К11
1,1,1,1,1,None,None,None,None,None
2,0,0,1,1,None,None,None,None,None
3,1,1,1,1,None,None,None,None,None
4,None,None,None,None,None,None,None,None,None
5,1,1,1,1,1,1,1,None,None
6,None,None,None,None,None,None,None,None,None
7,None,None,None,None,None,None,None,None,None
8,None,None,None,None,None,None,None,None,None
9,1,1,1,1,1,1,None,None,None
10,1,1,1,1,1,1,None,None,None
11,None,None,None,None,None,None,None,None,None
12,1,0,1,0,None,None,None,None,None
13,1,1,1,1,0,0,0,None,None
14,0,0,0,0,0,0,0,None,None
15,1,1,1,1,1,0,1,None,None
16,None,None,None,None,None,None,None,None,None
17,1,1,1,1,1,1,1,None,1
18,None,None,None,None,None,None,None,None,None
19,None,None,None,None,None,None,None,None,None
20,1,1,1,1,1,1,None,None,None
21,None,None,None,None,None,None,None,None,None
22,None,None,None,None,None,None,None,None,None
23,None,None,None,None,None,None,None,None,None
24,None,None,None,None,None,None,None,None,None
25,None,None,None,None,None,None,None,None,None
26,1,0,1,1,None,1,0,None,None
27,1,0,None,None,None,None,None,None,None
28,None,None,None,None,None,None,None,None,None
29,None,None,None,None,None,None,None,None,None
30,None,None,None,None,None,None,None,None,None
31,None,None,None,None,None,None,None,None,None
32,None,None,None,None,None,None,None,None,None
33,None,None,None,None,None,None,None,None,None
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,None,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К12
1,None,None,None,None,None,None,None,None,None
2,None,None,None,None,None,None,None,None,None
3,1,1,1,1,1,1,1,None,None
4,None,None,None,None,None,None,None,None,None
5,1,1,1,1,1,1,1,1,1
6,1,1,1,1,None,None,None,None,None
7,0,0,0,0,None,None,None,None,None
8,1,1,1,1,None,None,None,None,None
9,0,0,1,1,0,0,None,None,None
10,None,None,None,None,None,None,None,None,None
11,1,1,1,1,None,None,None,None,None
12,None,None,None,None,None,None,None,None,None
13,1,1,1,1,0,0,None,None,None
14,None,None,None,None,None,None,None,None,None
15,None,None,None,None,None,None,None,None,None
16,1,1,1,1,None,None,None,None,None
17,None,None,None,None,None,None,None,None,None
18,None,None,None,None,None,None,None,None,None
19,1,1,1,1,1,1,1,None,None
20,1,1,1,1,1,1,0,None,None
21,1,1,1,1,None,0,None,None,None
22,None,None,None,None,None,None,None,None,None
23,None,None,None,None,None,None,None,None,None
24,1,1,1,1,1,1,1,None,None
25,None,None,None,None,None,None,None,None,None
26,None,None,None,None,None,None,None,None,None
27,None,None,None,None,None,None,None,None,None
28,None,None,None,None,None,None,None,None,None
29,None,None,None,None,None,None,None,None,None
30,None,None,None,None,None,None,None,None,None
31,1,1,1,1,None,None,None,None,None
32,None,None,None,None,None,None,None,None,None
33,None,None,None,None,None,None,None,None,None
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,None,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К13
1,1,1,1,1,1,None,None,None,None
2,1,1,1,1,1,1,1,1,1
3,1,1,1,1,1,1,1,None,None
4,1,1,1,1,0,0,0,None,None
5,1,1,1,1,1,None,None,None,None
6,1,1,1,1,1,1,1,None,None
7,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,None,None
9,1,1,1,1,1,1,0,None,None
10,1,1,1,1,0,None,None,None,None
11,1,1,1,1,1,0,None,None,None
12,1,1,1,1,1,0,1,None,None
13,1,1,1,1,1,1,1,None,None
14,1,1,1,1,1,1,1,None,None
15,None,None,None,None,1,1,1,None,None
16,1,1,1,1,0,0,0,None,None
17,1,1,1,1,1,None,None,None,None
18,1,1,1,1,1,1,0,None,None
19,1,1,1,1,1,0,1,None,1
20,1,1,1,1,1,1,1,None,None
21,1,1,1,1,1,1,None,None,None
22,1,1,1,1,1,1,None,None,None
23,None,None,None,None,None,None,None,None,None
24,1,1,0,1,None,None,None,None,None
25,1,1,1,1,1,1,1,None,None
26,1,1,1,1,1,1,1,None,None
27,1,1,1,1,1,1,1,None,None
28,1,1,1,1,None,None,None,None,None
29,1,1,1,1,1,1,None,None,None
30,1,1,1,1,1,1,1,None,None
31,None,0,None,0,None,None,None,None,None
32,None,None,None,None,None,None,None,None,None
33,None,None,None,None,None,None,None,None,None
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,None,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К14
1,1,1,1,1,1,1,1,None,None
2,None,None,None,None,None,None,None,None,None
3,None,None,None,None,None,None,None,None,None
4,1,0,0,1,None,None,None,None,None
5,1,1,1,1,None,None,None,None,None
6,None,None,None,None,None,None,None,None,None
7,1,0,1,1,None,None,None,None,None
8,1,1,1,1,1,1,1,None,None
9,1,1,1,1,None,None,None,None,None
10,1,0,1,1,None,None,None,None,None
11,None,None,None,None,None,None,None,None,None
12,1,1,1,1,1,1,1,None,None
13,0,0,0,0,0,0,0,None,None
14,1,1,1,1,1,1,1,None,None
15,None,None,None,None,None,None,None,None,None
16,None,None,None,None,None,None,None,None,None
17,1,1,1,1,1,1,1,None,None
18,None,None,None,None,None,None,None,None,None
19,None,None,None,None,None,None,None,None,None
20,None,None,None,None,None,None,None,None,None
21,1,1,1,1,1,1,1,None,None
22,None,None,None,None,None,None,None,None,None
23,1,1,1,1,1,1,1,None,None
24,1,1,1,1,1,1,1,None,None
25,None,None,None,None,None,None,None,None,None
26,None,None,None,None,None,None,None,None,None
27,1,1,1,1,None,None,None,None,None
28,1,1,1,1,1,1,1,None,None
29,1,1,1,1,1,1,1,None,None
30,1,1,1,1,1,1,None,None,None
31,None,None,None,None,None,None,None,None,None
32,1,1,1,1,1,1,1,None,None
33,None,None,None,None,None,None,None,None,None
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,None,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К15
1,1,1,1,1,1,1,1,None,None
2,None,None,None,None,None,None,None,None,None
3,None,None,None,None,None,None,None,None,None
4,None,None,None,None,None,None,None,None,None
5,None,None,None,None,None,None,None,None,None
6,None,None,None,None,None,None,None,None,None
7,None,None,None,None,None,None,None,None,None
8,None,None,None,None,None,None,None,None,None
9,None,None,None,None,None,None,None,None,None
10,None,None,None,None,None,None,None,None,None
11,None,None,None,None,None,None,None,None,None
12,None,None,None,None,None,None,None,None,None
13,None,None,None,None,None,None,None,None,None
14,None,None,None,None,None,None,None,None,None
15,None,None,None,None,None,None,None,None,None
16,None,None,None,None,None,None,None,None,None
17,1,1,1,1,1,1,1,None,None
18,None,None,None,None,None,None,None,None,None
19,1,1,1,1,None,None,None,None,None
20,None,None,None,None,None,None,None,None,None
21,1,1,1,1,1,1,None,None,1
22,1,1,1,1,1,1,1,None,None
23,None,None,None,None,None,None,None,None,None
24,None,None,None,None,None,None,None,None,None
25,None,None,None,None,None,None,None,None,None
26,None,None,None,None,None,None,None,None,None
27,None,None,None,None,None,None,None,None,None
28,None,None,None,None,None,None,None,None,None
29,None,None,None,None,None,None,None,None,None
30,None,None,None,None,None,None,None,None,None
31,None,None,None,None,None,None,None,None,None
32,None,None,None,None,None,None,None,None,None
33,None,None,None,None,None,None,None,None,None
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,None,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К16
1,1,1,1,1,1,1,None,None,1
2,1,1,0,1,None,None,None,None,None
3,None,None,None,None,None,None,None,None,None
4,None,None,None,None,None,None,None,None,None
5,0,1,1,1,1,1,1,None,1
6,None,None,None,None,None,None,None,None,None
7,1,1,1,1,1,1,0,None,None
8,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,None,None
10,1,1,1,1,1,1,1,None,None
11,1,1,1,1,1,1,None,None,None
12,1,1,1,1,1,1,1,None,1
13,1,1,1,1,1,1,1,None,None
14,None,None,None,None,None,None,None,None,None
15,1,1,1,1,1,1,0,None,None
16,None,None,None,None,None,None,None,None,None
17,1,1,1,1,1,1,None,None,None
18,1,0,1,1,0,0,0,None,None
19,1,1,1,1,1,1,1,None,None
20,None,None,None,None,None,None,None,None,None
21,0,0,1,1,None,None,None,None,None
22,1,1,1,1,1,1,0,None,None
23,0,0,0,0,0,0,0,None,None
24,1,1,1,1,1,1,0,None,None
25,None,None,None,None,None,None,None,None,None
26,1,1,1,1,None,None,None,None,None
27,1,1,0,1,1,None,None,None,None
28,1,1,1,1,1,1,1,None,1
29,1,1,1,1,1,1,1,None,1
30,None,None,None,None,None,None,None,None,None
31,None,None,None,None,None,None,None,None,None
32,None,None,None,None,None,None,None,None,None
33,None,None,None,None,None,None,None,None,None
34,None,None,None,None,None,None,None,None,None
35,None,None,None,None,None,None,None,None,None
36,None,None,None,None,None,None,None,None,None
37,None,None,None,None,None,None,None,None,None
38,None,None,None,None,None,None,None,None,None
39,None,None,None,None,None,None,None,None,None
40,None,None,None,None,None,None,None,None,None
Вариант,1.1,1.2,1.3,1.4,2.1,2.2,2.3,3.1,3.2,К17
1,1,1,1,1,1,1,0,None,None
2,None,None,None,None,None,None,None,None,None
3,None,None,None,None,None,None,None,None,None
4,None,1,1,1,None,None,None,None,None
5,None,None,None,None,None,None,None,None,None
6,None,None,None,None,None,None,None,None,None
7,None,None,None,None,None,None,None,None,None
8,None,None,None,None,None,None,None,None,None
9,None,None,None,None,None,None,None,None,None
10,1,1,1,1,None,None,None,None,None
11,None,None,None,None,None,None,None,None,None
12,1,1,1,1,1,1,1,None,None
13,None,None,None,None,None,None,None,None,None
14,0,1,1,1,1,None,None,None,None
15,1,1,1,1,1,1,1,None,1
16,1,1,1,1,None,None,None,None,None
17,None,None,None,None,None,None,None,None,None
18,None,None,None,1,None,None,None,None,None
19,None,None,None,None,None,None,None,None,None
20,None,None,None,None,None,None,None,None,None
